poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
5615905722,つけめん玉 三三㐂,restaurant,35.5258951996918,139.6958939,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9660525951,Restaurante Estilo Gaucho,restaurant,40.518735100335,-3.926473,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2378807082,Christers Matsal,restaurant,59.3009601013895,18.0954798,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
338101552,Jumbo,supermarket,51.1941872869274,4.54216115747024,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
808376474,SDN Balobone,school,-5.30155501937046,122.279270998692,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4502499494,Montméry,bus-stop,48.2879476998682,2.8592465,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5731326875,Traditions at Kennedy,restaurant,39.9965539002668,-83.0138394,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
23036286,Appleton Street Park,park,-27.5347435101055,153.118319991055,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5110345639,Migros,supermarket,41.0118667003935,28.9753252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
208687651,Forsyth,park,-29.1201331635132,26.1818367472261,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6117493326,Kaalamaa,restaurant,3.9433962995925,73.4920709,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
440981482,Stephansweg,bus-stop,51.7627177991406,7.9218427,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5038198025,Bibimbab,restaurant,50.9401009992599,6.9379323,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5637150812,潘府小吃店(潘肉圓),restaurant,23.4750905003629,120.4408444,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9467248647,Амбулатория,clinic,43.2696301005412,43.1510219,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7549603774,Güntherstraße,bus-stop,50.0816656994339,8.6455082,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
868433780,7-Eleven,convenience-store,25.0560770002532,121.6138676,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
256377430,Trinidad,railway-station,-33.5463691996117,-70.5880698,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3923830397,Mekanikervägen,bus-stop,59.2069335013514,17.9235717,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6165348009,Restaurante Tia Maria,restaurant,43.5362689005417,-6.5051123,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
203537163,Kindertagesstätte St. Raphael,kindergarten,50.124500133639,8.62215226146908,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
539471331,Riihiviidantie I,bus-stop,60.7574552017455,24.7555137,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6665721748,Café Nullpunkt,restaurant,52.503417799088,13.3929014,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
455096260,S-Power Mini Supermarket,supermarket,1.36171317043438,103.873687244646,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4902841784,West Zone,supermarket,25.2466804002364,55.3077601,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
906399096,Colegio Alborada School,school,-33.6059433996215,-70.8912565,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2200185435,Poieni,railway-station,46.9140210001787,22.8614104,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
